,title,price,location
734,[' SE VENDE CASA EN RESIDENCIAL LAS PILETAS.'],"['$650,000.00\xa0']",[' San Salvador ']
735,"[' Vendo casa recién construida en santa ana, recidencial la bajol']","['$65,000.00\xa0']",[' Santa Ana ']
736,"[' Se vende casa de un nivel en Colonia Arce, no privado.']","['$275,000.00\xa0']",[' San Salvador ']
737,[' VENTA DE CASA JARDINES DE LA SABANA PRIVADO'],"['$129,000.00\xa0']",[' San Salvador ']
738,[' CASA EN ATIQUIZAYA EN LOTIFICACION ENMANUEL 5TA CALLE PONIENTE'],"['$57,200.00\xa0']",[' Ahuachapán ']
739,"[' Vendo casa  $60,000']","['$60,000.00\xa0']",[' Ayutuxtepeque ']
740,[' VENTA DE CASA EN SANTA TECLA EN PRIVADO'],"['$135,000.00\xa0']",[' Santa Tecla ']
741,[' CASA EN AHUACHAPAN COLONIA MARIA AUXILIADORA SOLO AL CONTADO'],"['$60,500.00\xa0']",[' Ahuachapán ']
742,"[' Casa, Villa Real 2']","['$102,000.00\xa0']",[' Santa Ana ']
743,[' SE VENDE CASA EN CUMBRES DE CUSCATLAN.'],"['$425,000.00\xa0']",[' San Salvador ']
744,[' CASA DE DOS PLATAS EN CUMBRES DE LA ESCALÓN'],"['$450,000.00\xa0']",[' San Salvador ']
745,[' VENDO EDIFICIO EN ZONA MEDICA CALLE PRINCIPAL'],"['$450,000.00\xa0']",[' San Salvador ']
746,"[' VENDO CASA EN URBANIZACIÓN BOSQUES DE PRUSIA, SOYAPANGO']","['$48,000.00\xa0']",[' Soyapango ']
747,[' Vendo casa única en bosques de santa teresa'],"['$650,000.00\xa0']",[' Santa Tecla ']
748,"[' VENDO O ALQUILO CASA MODERNA EN RESIDENCIAL LA FLORIDA, NUEVO CUSCATLAN.']","['$440,000.00\xa0']",[' Santa Tecla ']
749,[' Venta de casa en col. Escalón'],"['$390,000.00\xa0']",[' San Salvador ']
750,[' GRAN SUBASTA DE CASA EN URB MONTES DE SAN BARTOLO'],"['$10,486.00\xa0']",[' Soyapango ']
751,[' Venta de bonita casa en juayúa Sonsonate'],"['$380,000.00\xa0']",[' Sonsonate ']
752,[' Garden Hills'],"['$475,000.00\xa0']",[' La Libertad ']
753,"[' SE VENDE /ALQUILA CASA EN COL. LA RÁBIDA,']","['$100,000.00\xa0']",[' San Salvador ']
754,[' Se vende casa'],"['$10,000.00\xa0']",[' Quezaltepeque ']
755,[' Venta de Casa Quintas de San Antonio Cluster 1'],"['$210,000.00\xa0']",[' San Salvador ']
756,[' Venta de Casa Quintas de San Antonio Cluster 1'],"['$210,000.00\xa0']",[' San Salvador ']
757,[' VENTA DE CASA ZONA DESVIO DE OPICO'],"['$65,000.00\xa0']",[' San Salvador ']
758,"[' Casa en Los Planes de Renderos, en Residencial Privada Los Pinos.']","['$180,000.00\xa0']",[' San Salvador ']
759,[' Venta de Inmueble  para Vivienda o Negocio en Usulutan'],"['$900,000.00\xa0']",[' Usulután ']
760,"[' Universitaria norte Casa en Venta para bodega, negocio']","['$89,000.00\xa0']",[' San Salvador ']
761,[' Vendo casa 900v Zona comercial sobre la calle Gabriela Mistral'],"['$250,000.00\xa0']",[' San Salvador ']
762,"[' Venta de casa de 1 nivel, en Res. Bosques de Lourdes!']","['$110,000.00\xa0']",[' La Paz ']
763,"[' CON ESTILO AMERICANO CASA EN CONCEPCION DE ATACO, AHUACHAPAN, EL SALVADOR.']","['$550,000.00\xa0']",[' Ahuachapán ']
764,[' En venta amplia casa lotificacion La capellania Santa Ana'],"['$125,000.00\xa0']",[' Santa Ana ']
765,[' Casa en venta ubicada en zona de la Iglesia Luz del Mundo. Ideal para inversionista'],"['$175,000.00\xa0']",[' San Salvador ']
766,[' Bonita casa'],"['$15,000.00\xa0']",[' Chalchuapa ']
767,[' Venta de casa Residencial Palmira Santa Tecla La Libertad'],"['$975,000.00\xa0']",[' Santa Tecla ']
768,"[' VENTA DE CASA EN EXCLUSIVA RESIDENCIAL, CUMBRES DE LA ESMERALDA.']","['$375,000.00\xa0']",[' Antiguo Cuscatlán ']
769,"[' CASA EN RESIDENCIAL LAS LUCES, ZARAGOZA']","['$430,000.00\xa0']",[' Zaragoza ']
770,"[' Venta de Casa con terreno, negocio o construccion']","['$152,000.00\xa0']",[' San Salvador ']
771,[' Ganga Casa de campo'],"['$24,000.00\xa0']",[' Tonacatepeque ']
772,[' VENDO CASA EN COLONIA ESCALON'],"['$210,000.00\xa0']",[' San Salvador ']
773,"[' VENDO CASA MODERNA EN CONDOMINIO MIRAMAR, LA LIBERTAD']","['$235,000.00\xa0']",[' Santa Tecla ']
774,"[' Casa de un nivel en venta Colonia San Benito, San Salvador']","['$545,000.00\xa0']",[' San Salvador ']
775,[' Vendo casa nuevo lourde'],"['$35,000.00\xa0']",[' Colón ']
776,[' Venta de casa en Col. Escalon 1 planta'],"['$485,000.00\xa0']",[' La Libertad ']
777,[' Venta de propiedad recreacional en el Volcan'],"['$689,000.00\xa0']",[' La Libertad ']
778,"[' Venta de casa de 1 planta en Residencial Las Luces, La Libertad']","['$420,000.00\xa0']",[' Zaragoza ']
779,"[' Se vende casa en resid. Altavista, ilopango..']","['$18,500.00\xa0']",[' Ilopango ']
780,"[' Casa en venta, en Colonia San Francisco, Zona Grupo Q']","['$215,000.00\xa0']",[' San Salvador ']
781,"[' Escalón, El Carmen, casa en venta.']","['$510,000.00\xa0']",[' San Salvador ']
782,"[' Escalón, parte alta, casa en venta.']","['$395,000.00\xa0']",[' San Salvador ']
783,[' Venta de Casa Colonia Escalon - Complejo Privado . CA-119'],"['$315,000.00\xa0']",[' San Salvador ']
784,"[' En Venta Casa En Garden Hills Santa Elena , Privado Con Seguridad 24 Horas,']","['$365,000.00\xa0']",[' San Salvador ']
785,[' Vendo Casa Escalon Parte Alta  Privado Con Seguridad 24 horas'],"['$320,000.00\xa0']",[' San Salvador ']
786,[' Venta de Casa en Residencial Santa Teresa'],"['$230,000.00\xa0']",[' El Salvador ']
787,[' Espectacular casa 1 nivel Las Piletas jardín y piscina'],"['$595,000.00\xa0']",[' San Salvador ']
788,"[' Casa en venta en Residencial La Hacienda, San José Villanueva']","['$265,000.00\xa0']",[' Zaragoza ']
789,[' QUINTA EN LAGO DE ILOPANGO San Salvador'],"['$350,000.00\xa0']",[' San Salvador ']
790,[' Venta casa tipo apartamento'],"['$85,000.00\xa0']",[' Antiguo Cuscatlán ']
791,[' Casa  ( solar ) Escrituras sertificadas cnr'],"['$8,800.00\xa0']",[' Santa Ana ']
792,[' Venta de casa Col.Vista Hermosa San Salvador'],"['$160,000.00\xa0']",[' San Salvador ']
793,[' Precios casa en excelente ubicación en Ciudad Real Santa Ana'],"['$140,000.00\xa0']",[' Santa Ana ']
794,[' VENDO CASA EN SANTA TERESA'],"['$165,000.00\xa0']",[' San Salvador ']
795,[' Casa de venta'],"['$110,000.00\xa0']",[' Colón ']
796,[' PLAYA LA BARRA DE SANTIAGO'],"['$275,000.00\xa0']",[' Ahuachapán ']
797,"[' Vendo casa en Res Alpes de San Francisco, Antiguo Cuscatlan']","['$210,000.00\xa0']",[' Antiguo Cuscatlán ']
798,[' Se vende residencial los girasoles santa tecla'],"['$95,000.00\xa0']",[' Santa Tecla ']
799,[' Bendo casa grande serca de autopista miraflores 5'],"['$43,000.00\xa0']",[' La Paz ']
800,[' Vendo casa en el Centro de Santa Ana'],"['$325,000.00\xa0']",[' Santa Ana ']
801,[' CASA SANTA ELENA ANTIGUO CUSCATLAN'],"['$240,000.00\xa0']",[' San Salvador ']
802,[' Vendo casa res. Costa Verde zaragoza'],"['$250,000.00\xa0']",[' Zaragoza  ']
803,"[' Venta de casa en Santa Elena, en privado con vista.']","['$345,000.00\xa0']",[' Antiguo Cuscatlán ']
804,[' CASA EN VENTA. CUMBRES DE LA ESMERALDA. NO PRIVADO.'],"['$480,000.00\xa0']",[' Antiguo Cuscatlán ']
805,[' VENDO CASA MADRE TIERRA 2'],"['$26,000.00\xa0']",[' Apopa ']
806,"[' Venta de Casa Reparto Santa Fe, zona Universidad Nacional']","['$195,000.00\xa0']",[' San Salvador ']
807,"[' Venta de casa de una planta no privado, col. Escalón']","['$370,000.00\xa0']",[' San Salvador ']
808,[' Linda casa frente a Villas de Alcala II'],"['$95,000.00\xa0']",[' San Salvador ']
809,[' Venta de casas'],"['$100,000.00\xa0']",[' La Libertad ']
810,[' Vendo casa en nuevo lourdes poniente PRECIO FIJO SUPER FIJO'],"['$26,000.00\xa0']",[' La Libertad ']
811,[' Venta de casa'],"['$80,000.00\xa0']",[' Santa Ana ']
812,[' VENTA DE VIVIENDA EN RES. PACIFIC HIGH!!'],"['$60,000.00\xa0']",[' San Miguel ']
813,"[' Hermosa casa moderna, Nueva !!!']","['$120,000.00\xa0']",[' Santa Ana ']
814,[' Casa'],"['$135,000.00\xa0']",[' San Salvador ']
815,[' San Meteo por Primer Parque Una planta'],"['$157,000.00\xa0']",[' San Salvador ']
816,[' Vendo amplia y preciosa casa en Residencial Miramar'],"['$199,000.00\xa0']",[' San Salvador ']
817,[' Casa amplia en privado carretera al puerto de la libertad'],"['$285,000.00\xa0']",[' Zaragoza ']
818,[' SE VENDE PROPÍEDAD EN BUENA ZONA'],"['$225,000.00\xa0']",[' San Miguel ']
819,"[' H440, Viva en la casa que usted se merece, $265,000.']","['$265,000.00\xa0']",[' El Salvador ']
820,[' Casa en Colonia Escalon'],"['$335,000.00\xa0']",[' San Salvador ']
821,"[' Venta de Casa en Colonia San San Francisco, Avenida Las Amapolas para negocio o vivienda']","['$197,000.00\xa0']",[' San Salvador ']
822,[' SE VENDE PARA NEGOCIO'],"['$225,000.00\xa0']",[' San Miguel ']
823,[' Casa en Santa Elena'],"['$325,000.00\xa0']",[' Antiguo Cuscatlán ']
824,[' VENTA CASA EN COLONIA MIRAMONTE'],"['$275,000.00\xa0']",[' San Salvador ']
825,[' Se vende casa amplia'],"['$80,000.00\xa0']",[' Santa Ana ']
826,[' Residencial Veranda Santa Tecla'],"['$189,000.00\xa0']",[' Santa Tecla ']
827,[' Venta de casa en el centro de Chalchuapa'],"['$85,000.00\xa0']",[' Chalchuapa ']
828,[' Casa en centro de santa ana'],"['$60,000.00\xa0']",[' Santa Ana ']
829,"[' Escalón, parte alta, El Pedregal, vista espectacular. Privado']","['$465,000.00\xa0']",[' La Libertad ']
830,[' VENTA- CASA EN EL CENTRO DE JUAYUA'],"['$700,000.00\xa0']",[' Santa Ana ']
831,"[' Escalon, para inversionista, vendo casa para oficinas, clinicas, por el Centro Español']","['$270,000.00\xa0']",[' La Libertad ']
832,[' COLONIA ESCALON CASA EN VENTA'],"['$535,000.00\xa0']",[' San Salvador ']
833,[' Casa de esquina en venta en colonia Escalón'],"['$315,000.00\xa0']",[' El Salvador ']
834,[' FINANCIAMIENTOS DE VIVIENDA'],"['$41,300.00\xa0']",[' El Salvador ']
835,[' Vendo Casa con Potencial en Residencial Palermo (Próceres)'],"['$225,000.00\xa0']",[' San Salvador ']
836,"[' VENTA DE VIVIENDA, RESIDENCIAL ALPES SUIZOS 1, SANTA TECLA.']","['$62,000.00\xa0']",[' Santa Tecla ']
837,[' Casa en Cojutepeque'],"['$75,000.00\xa0']",[' Cuscatlán ']
838,[],"['$750,000.00\xa0']",[' San Salvador ']
839,[' Casa con 5 habitaciones y 4 baños En Villa verde'],"['$250,000.00\xa0']",[' Santa Ana ']
840,[' ESPECTACULAR CASA ESCALON'],"['$410,000.00\xa0']",[' San Salvador ']
841,[' vendo casa con 3 cuartos'],"['$40,000.00\xa0']",[' San Miguel ']
842,[' Venta de Casa Col.San Benito.'],"['$550,000.00\xa0']",[' San Salvador ']
843,"[' Casa Finca Miriam,Col. Magdalena, Ilopango, San Salvador']","['$77,000.00\xa0']",[' Ilopango ']
844,"[' Se vende casa en amayo, chalatenango']","['$200,000.00\xa0']",[' Chalatenango ']
845,"[' Casa en venta, La Garita, San Salvador']","['$55,000.00\xa0']",[' Delgado ']
846,"[' Venta de casa, Zona Colonia Dolores, Las Lomitas II, San Salvador']","['$80,000.00\xa0']",[' San Salvador ']
847,[' Majestuosa casa en La  Escalon para oficinas'],"['$525,000.00\xa0']",[' San Salvador ']
848,[' CASA EN VENTA COLONIA CIUDAD REAL'],"['$80,000.00\xa0']",[' San Miguel ']
849,[' SE VENDE CASA CON APARTAMENTO INCLUIDO en SANTA TECLA'],"['$195,000.00\xa0']",[' Santa Tecla ']
850,[' VENDO  BODEGA ZONA EXPORT SALVA EN LOURDES COLON CARRETERA A SANTA ANA'],"['$135,000.00\xa0']",[' Mejicanos ']
851,[' Casa'],"['$45,000.00\xa0']",[' San Miguel ']
852,[' Casa Planes de Renderos'],"['$190,000.00\xa0']",[' San Salvador ']
853,[' 76018137 casa Ciudad Versalles'],"['$35,000.00\xa0']",[' San Juan Opico ']
854,[' Moderna Casa en La Escalon.'],"['$350,000.00\xa0']",[' San Salvador ']
855,[' Pensando en expandir su oficina??!!'],"['$215,000.00\xa0']",[' San Salvador ']
856,[' RESIDENCIA DE LUJO EN QUINTAS DE SANTA ELENA'],"['$750,000.00\xa0']",[' La Libertad ']
857,[' Se vende casa'],"['$35,000.00\xa0']",[' Santa Tecla ']
858,"[' Venta de casa en La Florida, Pirvado.']","['$320,000.00\xa0']",[' Santa Tecla ']
859,[' Para auto hotel casa llegado a suchitoto vía angulares'],"['$62,000.00\xa0']",[' Cuscatlán ']
860,[' CASA COLONIA ESCALÓN zona La Pampa Argentina'],"['$425,000.00\xa0']",[' San Salvador ']
861,"[' Casa en venta, Colonia Flor Blanca']","['$175,000.00\xa0']",[' San Salvador ']
862,[' Casa bonita en Ciudad Paraíso'],"['$23,000.00\xa0']",[' Santa Ana ']
863,"[' VENTA DE CASA EN SANTA TECLA, SOBRE CALLE PRINCIPAL IDEAL PARA VIVIENDA Y NEGOCIO']","['$110,000.00\xa0']",[' Santa Tecla ']
864,[' VENDO HERMOSA RESIDENCIA EN URBANIZACION ARIZONA 2'],"['$90,000.00\xa0']",[' Santa Ana ']
865,[' Vemdo CASA nf. 2222-3371/7571-7560'],"['$58,000.00\xa0']",[' Cuscatancingo ']
866,[' Se vende casa en Colonia Escalón'],"['$340,000.00\xa0']",[' San Salvador ']
867,[' Casa en venta Colonia La Mascota'],"['$275,000.00\xa0']",[' San Salvador ']
868,[' Casa en venta en Colonia Maquilishuat'],"['$375,000.00\xa0']",[' San Salvador ']
869,"[' VENDO INMUEBLE IDEAL PARA OFICINAS SAN JOSE VILLANUEVA, LA LIBERTAD']","['$170,000.00\xa0']",[' Zaragoza ']
870,[' VENDO CASA EN JARDINES DEL MIRADOR SAN ANTONIO DEL MONTE SONSONATE'],"['$30,000.00\xa0']",[' Sonsonate ']
871,[' VENDO CASA EN LOT. DIVINO SALVADOR CALLE A MARIONA'],"['$45,000.00\xa0']",[' Cuscatancingo ']
872,[' ¡Invierta en Guatemala! Ubicada a 12 minutos de la prestigiosa Antigua Guatemala!'],"['$179,000.00\xa0']",[' El Salvador ']
873,[' Hermosa casa  en Cumbres de Cuscatlan.'],"['$490,000.00\xa0']",[' Antiguo Cuscatlán ']
874,"[' Venta de casa en Quintas de Santa Elena, privado.']","['$649,000.00\xa0']",[' Santa Tecla ']
875,[' Casa a estrenar en Nuevo Cuscatlán'],"['$310,000.00\xa0']",[' Antiguo Cuscatlán ']
876,[' Casa Cerca de Plaza Merliot más información 77445193 78634738'],"['$238,000.00\xa0']",[' Santa Tecla ']
877,[' Se vende hermosa casa en san Miguel'],"['$1,300,000.00\xa0']",[' San Miguel ']
878,[' Venta de casa Col. Escalón'],"['$495,000.00\xa0']",[' San Salvador ']
879,[' Vendo casa grande'],"['$165,000.00\xa0']",[' San Salvador ']
880,[' Venta de Casa_Urgente'],"['$50,000.00\xa0']",[' Tonacatepeque ']
881,[' Casa en venta Reparto San Jose 2'],"['$40,000.00\xa0']",[' El Salvador ']
882,"[' Se Vende Hermosa Casa En Palmira, Privado Con Seguridad']","['$1,200,000.00\xa0']",[' San Salvador ']
883,[' Casa en venta grande muy grande'],"['$50,000.00\xa0']",[' San Salvador ']
884,[],"['$345,000.00\xa0']",[' San Salvador ']
885,[' INMUEBLE ZONA CENTRICA COMERCIAL SAN MIGUEL'],"['$300,000.00\xa0']",[' San Miguel ']
886,"[' SE VENDE, casa jardines del Rey']","['$108,000.00\xa0']",[' Santa Tecla ']
887,[' Vendo casa en ciudad real'],"['$40,000.00\xa0']",[' Santa Ana ']
888,[' Busco casa en venta en ciudad delgado casco urbano'],"['$35,000.00\xa0']",[' Delgado ']
889,[' Venta hermosa Propiedad'],"['$475,000.00\xa0']",[' Sonsonate ']
890,[' Se vende casa en colonia Guadalupe San Roque'],"['$10,000.00\xa0']",[' Mejicanos ']
891,"[' SE VENDEN VIVIENDAS A CONSTRUIR EN URB. LAS MERCEDES, SAN MIGUEL!!!']","['$63,500.00\xa0']",[' San Miguel ']
892,[' Casa a 5 minitos del Salvador del Mundo'],"['$125,000.00\xa0']",[' San Salvador ']
893,"[' Venta de casa en La Florida, en privado. A estrenar.']","['$345,000.00\xa0']",[' Antiguo Cuscatlán ']
894,"[' Se vente hermosa casa de campo en Miramundo, La Palma, Chalatenango']","['$240,000.00\xa0']",[' Chalatenango ']
895,"[' Venta de casa en Cumbres de Cuscatlán, adentro de la pluma.']","['$650,000.00\xa0']",[' Antiguo Cuscatlán ']
896,"[' Venta de casa en Residencial Palmira, La Libertad.']","['$1,475,000.00\xa0']",[' Santa Tecla ']
897,"[' Venta de casa en Residencial Palmira, carretera al puerto de la libertad.']","['$975,000.00\xa0']",[' Santa Tecla ']
898,[' propiedades'],"['$125,000.00\xa0']",[' Sonsonate ']
899,[' Casa 3n venta'],"['$18,000.00\xa0']",[' Cabañas ']
900,[' Propiedad en venta | Colonia La Rábida'],"['$150,000.00\xa0']",[' San Salvador ']
901,"[' Venta de Casa en Res Granada en $30,000.00']","['$30,000.00\xa0']",[' Mejicanos ']
902,"[' Venta de Casa en Res Granada , $ 30,000.00']","['$30,000.00\xa0']",[' Mejicanos ']
903,[' VENTA DE CASA REMODELAR EN COLONIA CENTRO AMÉRICA BIEN UBICADA 17 DE FRENTE POR 13 DE FONDO'],"['$135,000.00\xa0']",[' San Salvador ']
904,[' Vendo casa en san Vicente'],"['$96,000.00\xa0']",[' San Vicente ']
905,[' Se vende casa'],"['$25,000.00\xa0']",[' Soyapango ']
906,[' Venta de Casa en La Florida A estrenar.'],"['$440,000.00\xa0']",[' Antiguo Cuscatlán ']
907,[' Viviendas Urb. Residencial Cadiz - Santa Ana'],"['$75,000.00\xa0']",[' Santa Ana ']
908,[' Vendo casa col escalón'],"['$245,000.00\xa0']",[' San Salvador ']
909,[' Vendo casa.'],"['$85,000.00\xa0']",[' San Martín ']
910,"[' Bonita, Cómoda y Segura casa en la Santa Lucía']","['$38,000.00\xa0']",[' San Salvador ']
911,"[' Vendo casa en Residencial Via Olimpica, por Residencial La Gloria y Walmart Constitucion']","['$125,000.00\xa0']",[' San Salvador ']
912,[' Venta de casa en Calle Padres Aguilar Col Escalón San Salvador San Salvador'],"['$350,000.00\xa0']",[' San Salvador ']
913,[' Venta de casa nueva en Residencial La Florida'],"['$325,000.00\xa0']",[' La Libertad ']
914,[' Casa Grande 2 Niveles Ciudad Corinto'],"['$135,000.00\xa0']",[' Mejicanos ']
915,[' VENDO CASA EN COLONIA EL REFUGIO'],"['$185,000.00\xa0']",[' San Salvador ']
916,[' CASA EN URB. LAS CONCHAS'],"['$35,000.00\xa0']",[' San Salvador ']
917,[' En Venta casa en Residencial cumbres de Palo Alto'],"['$157,000.00\xa0']",[' Zaragoza ']
918,[' Casa en venta en Usulután'],"['$61,000.00\xa0']",[' Usulután ']
919,[' HERMOSA CASA'],"['$149,500.00\xa0']",[' San Miguel ']
920,"['', '""><div itemprop=']",['$33.00\xa0'],[' Ahuachapán ']
921,[' Vendo casa residencial la gloria'],"['$159,000.00\xa0']",[' San Salvador ']
922,[' Linda Casa en Colonia San Francisco'],"['$650,000.00\xa0']",[' San Salvador ']
923,[' Casa cerca de Iglesia Don Rua'],"['$115,000.00\xa0']",[' San Salvador ']
924,[' SKALA LOAFT EN VENTA:'],"['$250,000.00\xa0']",[' San Salvador ']
925,[' CASA  ZONA EL PEDREGAL ESCALON.'],"['$590,000.00\xa0']",[' Santa Tecla ']
926,[' Quinta de Santa Elena.'],"['$750,000.00\xa0']",[' La Libertad ']
927,[' RESIDENCIAL LOS ALMENDROS 2 SAN MARTÍN VENDO CASA VENTA TOTAL O DERECHO.'],"['$45,000.00\xa0']",[' San Salvador ']
928,[' Casa en venta'],"['$35,000.00\xa0']",[' Cabañas ']
929,[' ¡VEN Y CONOCE TU NUEVO HOGAR!'],"['$96,720.00\xa0']",[' San Miguel ']
930,[' CASA en VENTA en GARDEN HILLS'],"['$370,000.00\xa0']",[' La Libertad ']
931,[' Vendo Casa Preciosa en Santa Elena'],"['$235,000.00\xa0']",[' La Libertad ']
932,[' CASA GRANDE MODERNA CON VISTA EN NUEVO CUSCATLAN'],"['$785,000.00\xa0']",[' La Libertad ']
933,[' CASA DE CAMPO VENDO'],"['$56,000.00\xa0']",[' Cabañas ']
934,[' Casa en Ciudad Merliot'],"['$80,000.00\xa0']",[' Santa Tecla ']
935,[' Hermosa casa en Los Planes de Renderos'],"['$350,000.00\xa0']",[' San Salvador ']
936,[' Venta de casa'],"['$40,000.00\xa0']",[' San Salvador ']
937,[' Se vende derecho de casa'],"['$5,500.00\xa0']",[' Tonacatepeque ']
938,[' Casa condado de Santa Rosa primera Etapa'],"['$289,000.00\xa0']",[' Santa Tecla ']
939,"[' VENDO CASA EN COL. SAN FERNANDO SONZACATE, SONSONATE']","['$70,000.00\xa0']",[' Sonsonate ']
940,[' CASA EN MEJICANOS'],"['$225,000.00\xa0']",[' Mejicanos ']
941,[' CASA CIUDAD DELGADO'],"['$50,000.00\xa0']",[' Delgado ']
942,[' EXCELENTE UBICACIÓN PARA VIVIR. VENDO CASA EN ESCALÓN'],"['$230,000.00\xa0']",[' San Salvador ']
943,[' En venta casa en Sonsonate por cátedral'],"['$300,000.00\xa0']",[' Sonsonate ']
944,"[' Casa en venta en Urb. Metropolis, Mejicanos']","['$110,000.00\xa0']",[' Mejicanos ']
945,[' ¡Casa en venta! - Colonia San Mateo – San Salvador'],"['$250,000.00\xa0']",[' San Salvador ']
946,[' Vendo casa en residencial arizona casa al terminar'],"['$160,000.00\xa0']",[' Santa Ana ']
947,[' CASA GRANDE EN EL CENTRO DE ATIQUIZAYA'],"['$350,000.00\xa0']",[' Ahuachapán ']
948,"[' VENTA CASA CUMBRES DE LA ESMERALDA,  ANT. CUSCATLAN']","['$350,000.00\xa0']",[' Antiguo Cuscatlán ']
949,[' VENDO CASA EN LA HACIENDA SAN JOSÉ VILLANUEVA'],"['$225,000.00\xa0']",[' San Salvador ']
950,[' En Venta Condado Santa Elena Reserva YA!!!!'],"['$425,000.00\xa0']",[' La Libertad ']
951,[' Casa en venta en Cumbres de Cuscatlán.'],"['$650,000.00\xa0']",[' Antiguo Cuscatlán ']
952,[' Se vende casa en Cumbres de Cuscatlán. Privado.'],"['$575,000.00\xa0']",[' Antiguo Cuscatlán ']
953,[' Venta de hermosa Casa en San Ignacio'],"['$175,000.00\xa0']",[' Chalatenango ']
954,[' Residencial La Gloria Casa para familia Grande'],"['$159,000.00\xa0']",[' San Salvador ']
955,[' Casa en Ciudad Real'],"['$24,000.00\xa0']",[' Santa Ana ']
956,[' Brisas de San Francisco/ Sin intermediarios/ Cash o prestamo ya aprobado sin perdida de tiempo.'],"['$160,000.00\xa0']",[' San Salvador ']
957,"[' SE VENDE CASA en Residencial El Molino, Santa aAna']","['$50,000.00\xa0']",[' Santa Ana ']
958,[' Vendo casa en residencial santorini 1 nivel'],"['$155,000.00\xa0']",[' San Salvador ']
959,[' Venta de casa en San Salvador Colonia Roma'],"['$230,000.00\xa0']",[' San Salvador ']
960,[' VENDO CASA EN MERLIOT'],"['$160,000.00\xa0']",[' Santa Tecla ']
961,[' Casa de inversión en venta'],"['$440,000.00\xa0']",[' San Salvador ']
962,"[' Casa de 3 niveles en venta, ideal para oficinas.']","['$225,000.00\xa0']",[' Soyapango ']
963,[' Vendo amplia casa en col. San Francisco'],"['$395,000.00\xa0']",[' San Salvador ']
964,[' Casa cerca de MetroCentro San Miguel'],"['$95,000.00\xa0']",[' San Miguel ']
965,[' LA FLORIDA NUEVO CUSCATLAN VENDO BONITA CASA CON DISEÑO MODERNO'],"['$315,000.00\xa0']",[' Antiguo Cuscatlán ']
966,[' VENDO CASA EN METROPOLI SAN GABRIEL SUR Cluster 12'],"['$199,000.00\xa0']",[' Nejapa ']
967,[' Se vende casa en Santa Ana'],"['$83,000.00\xa0']",[' Santa Ana ']
968,[' CASA DE 3 NIVELES EN VENTA EN CIUDAD MERLIOT A 300 MTS. CC'],"['$210,000.00\xa0']",[' Santa Tecla ']
969,[' Vendo casa bonita'],"['$14,500.00\xa0']",[' Ilopango ']
970,[' Vendo casa bonita'],"['$14,500.00\xa0']",[' Ilopango ']
971,[' Venta de casa en ciudad paraiso 2'],"['$33,500.00\xa0']",[' Santa Ana ']
972,[' Casa excelente zona para inversionista'],"['$175,000.00\xa0']",[' San Salvador ']
973,[' Se vende casa  y terreno para construir en atiquizaya.'],"['$65,000.00\xa0']",[' Ahuachapán ']
974,"[' Venta de casa en Cumbres de Cuscatlán, adentro de la pluma.']","['$575,000.00\xa0']",[' Antiguo Cuscatlán ']
975,[' CASA EN VENTA EN ILOBASCO-CABAÑAS'],"['$300,000.00\xa0']",[' Cabañas ']
976,"[' VENDO CASA EN CUMBRES DE CUSCATLÁN, COMPLEJO PRIVADO']","['$415,000.00\xa0']",[' San Salvador ']
977,"[' VENDO CASA EN ESCALÓN PARTE ALTA, COMPLEJO PRIVADO']","['$330,000.00\xa0']",[' San Salvador ']
978,[' Venta Portal del Casco Norte EXCLUSIVA'],"['$1,800,000.00\xa0']",[' San Salvador ']
979,[' En venta Escalon Residencial Cumbres de Ambrogi'],"['$400,000.00\xa0']",[' San Salvador ']
980,[' En venta Escalon Residencial Cumbres de Escalon'],"['$450,000.00\xa0']",[' San Salvador ']
981,[' SE  VENDE CASA ESCALÓN'],"['$350,000.00\xa0']",[' San Salvador ']
982,[' EN VENTA CASA EN SIERRA SANTA ELENA'],"['$1,500,000.00\xa0']",[' Antiguo Cuscatlán ']
983,[' CASA EN VENTA EN CUMBRES DE CUSCATLAN'],"['$525,000.00\xa0']",[' Antiguo Cuscatlán ']
984,"[' SE VENDE CASA ANTIGUO CUSCATLAN, COL. SAN FRANCISCO']","['$230,000.00\xa0']",[' Antiguo Cuscatlán ']
985,[' Vendo casa en ciudad arce colonia la esperanza los cerritos'],"['$25,000.00\xa0']",[' La Libertad ']
986,[' CASA EN ARIZONA 1 SANTA ANA ULTIMA VIVIENDA DISPONIBLE !!!!'],"['$125,000.00\xa0']",[' Santa Ana ']
987,[' Venta de casa grande en San Salvador'],"['$220,000.00\xa0']",[' El Salvador ']
988,"[' Bonita Casa en Calle Xochiquetzal, Cumbres de Cuscatlán.']","['$575,000.00\xa0']",[' Antiguo Cuscatlán ']
989,[],"['$590,000.00\xa0']",[' San Salvador ']
990,[' VENDO CASA EN RESIDENCIAL VERANDA'],"['$235,000.00\xa0']",[' San Salvador ']
991,[' VENDO CASA EN CUMBRES DE LA ESCALÓN'],"['$345,000.00\xa0']",[' San Salvador ']
992,[' CASA EN VENTA'],"['$35,000.00\xa0']",[' Colón ']
993,"[' PRECIOSA CASA EN VENTA, RESIDENCIAL PALO ALTO, ZARAGOZA!!']","['$250,000.00\xa0']",[' Zaragoza ']
994,[' Se vende x motivo de viaje'],"['$140,000.00\xa0']",[' Usulután ']
